Date,Date.1,L&TFH.NS.Open,L&TFH.NS.High,L&TFH.NS.Low,L&TFH.NS.Close,L&TFH.NS.Volume,L&TFH.NS.Adjusted,log_returns
2014-08-06,2014-08-06,68.300003,69.199997,67.699997,67.900002,2233446.0,65.379898,-0.010256370469948095
2014-08-07,2014-08-07,67.75,68.349998,67.050003,67.199997,2439234.0,64.705864,-0.010363010090880032
2014-08-08,2014-08-08,66.75,66.75,65.650002,65.800003,3049351.0,63.357834,-0.02105326977807387
2014-08-11,2014-08-11,66.400002,66.800003,66.099998,66.199997,1550390.0,63.742985,0.006060577452322136
2014-08-12,2014-08-12,66.699997,67.300003,66.400002,66.949997,1853600.0,64.465149,0.011265613423769416
2014-08-13,2014-08-13,66.650002,67.25,65.199997,65.550003,2212814.0,63.117119,-0.02113271991518939
2014-08-14,2014-08-14,65.550003,66.449997,65.25,66.25,1672651.0,63.791126,0.010622057490945023
2014-08-18,2014-08-18,66.050003,68.25,66.050003,67.949997,2970950.0,65.42804,0.02533682298752815
2014-08-19,2014-08-19,68.199997,69.849998,67.599998,69.599998,3895985.0,67.01679200000001,0.023992302099827608
2014-08-20,2014-08-20,69.800003,69.900002,68.599998,68.949997,2449820.0,66.390915,-0.009382990022762884
2014-08-21,2014-08-21,68.599998,69.25,68.050003,68.400002,2627499.0,65.861343,-0.008008556351843945
2014-08-22,2014-08-22,68.400002,69.449997,68.199997,68.349998,2288642.0,65.813187,-0.0007314398942144251
2014-08-25,2014-08-25,68.25,68.599998,66.949997,67.099998,1989678.0,64.609581,-0.018457516101335614
2014-08-26,2014-08-26,66.599998,67.349998,66.050003,66.650002,2088661.0,64.176285,-0.006728962554487517
2014-08-27,2014-08-27,67.0,67.400002,66.699997,66.900002,1806330.0,64.417007,0.0037439321669108243
2014-08-28,2014-08-28,66.699997,67.099998,65.5,65.800003,3993264.0,63.357834,-0.016579120781469392
2014-09-01,2014-09-01,66.0,67.349998,66.0,67.050003,2519797.0,64.561447,0.018818875653735745
2014-09-02,2014-09-02,67.050003,68.050003,67.0,67.25,2374270.0,64.754013,0.0029782385236352127
2014-09-03,2014-09-03,67.449997,68.0,66.599998,66.800003,3116130.0,64.320724,-0.0067137944668740355
2014-09-04,2014-09-04,66.800003,67.699997,66.199997,66.699997,2684671.0,64.224426,-0.0014982753999568386
2014-09-05,2014-09-05,66.599998,67.199997,66.199997,66.75,2271598.0,64.272575,0.0007494183035996471
2014-09-08,2014-09-08,67.0,68.0,66.75,67.449997,2174928.0,64.946587,0.010432169692066395
2014-09-09,2014-09-09,67.849998,70.699997,67.800003,70.150002,8264762.0,67.546387,0.03924938304735015
2014-09-10,2014-09-10,70.300003,71.849998,69.900002,70.699997,8469620.0,68.07596600000001,0.007809652021181002
2014-09-11,2014-09-11,71.099998,72.0,70.0,71.300003,6038897.0,68.653702,0.008450827779659775
2014-09-12,2014-09-12,71.550003,72.400002,70.75,71.349998,5521295.0,68.701836,0.0007008672918642488
2014-09-15,2014-09-15,71.0,71.400002,70.199997,70.650002,3150097.0,68.027824,-0.009859125805197877
2014-09-16,2014-09-16,70.699997,71.5,67.300003,67.699997,4736713.0,65.187309,-0.04265199520972107
2014-09-17,2014-09-17,68.199997,68.5,66.800003,67.599998,3136200.0,65.091026,-0.0014781124970628667
2014-09-18,2014-09-18,67.300003,69.800003,67.199997,69.449997,3393758.0,66.87236800000001,0.026999157182269858
2014-09-19,2014-09-19,69.449997,70.199997,68.5,68.650002,2376380.0,66.102058,-0.011585966414871862
2014-09-22,2014-09-22,68.099998,70.0,68.099998,69.199997,2681207.0,66.63164499999999,0.007979733830960178
2014-09-23,2014-09-23,69.949997,72.0,69.650002,70.0,8815893.0,67.40194699999999,0.011494289892983291
2014-09-24,2014-09-24,70.099998,70.5,68.150002,69.0,3953847.0,66.439072,-0.014388587583305856
2014-09-25,2014-09-25,68.849998,69.25,66.0,66.349998,5566169.0,63.887424,-0.03916278265547124
2014-09-26,2014-09-26,66.050003,67.0,64.550003,66.650002,4309542.0,64.176285,0.00451121542771471
